Price,Fechamento,Maxima,Minima,Abertura,Volume
2015-09-10,46504.0,46819.0,45592.0,46656.0,4483200
2015-09-11,46401.0,46558.0,46176.0,46509.0,3615300
2015-09-14,47282.0,47386.0,46218.0,46400.0,3579400
2015-09-15,47364.0,47689.0,46746.0,47281.0,3562000
2015-09-16,48553.0,48681.0,47364.0,47364.0,4320300
2015-09-17,48551.0,49396.0,48082.0,48553.0,4184700
2015-09-18,47264.0,48550.0,46928.0,48550.0,4381000
2015-09-21,46590.0,47391.0,46425.0,47263.0,2601200
2015-09-22,46265.0,46585.0,45276.0,46585.0,4193100
2015-09-23,45340.0,46480.0,45340.0,46263.0,3962000
2015-09-24,45292.0,45572.0,44183.0,45340.0,4331700
2015-09-25,44831.0,45969.0,44697.0,45300.0,3135300
2015-09-28,43957.0,44832.0,43767.0,44832.0,2771900
2015-09-29,44132.0,44531.0,43956.0,43956.0,2960700
2015-09-30,45059.0,45294.0,44132.0,44132.0,4831200
2015-10-01,45313.0,45547.0,44789.0,45064.0,3773200
2015-10-02,47033.0,47033.0,44973.0,45313.0,4001300
2015-10-05,47598.0,48081.0,47019.0,47033.0,3323700
2015-10-06,47735.0,48092.0,47389.0,47598.0,3370800
2015-10-07,48914.0,49290.0,47715.0,47735.0,6060700
2015-10-08,49107.0,49247.0,48658.0,48915.0,3585000
2015-10-09,49338.0,49752.0,48698.0,49105.0,4551200
2015-10-13,47363.0,49339.0,47135.0,49339.0,4221100
2015-10-14,46710.0,47715.0,46701.0,47349.0,6141700
2015-10-15,47161.0,47188.0,46321.0,46730.0,3653000
2015-10-16,47236.0,47727.0,46517.0,47161.0,3537700
2015-10-19,47447.0,47536.0,46917.0,47242.0,3133600
2015-10-20,47077.0,47728.0,46623.0,47447.0,3297000
2015-10-21,47026.0,47274.0,46654.0,47077.0,2957300
2015-10-22,47772.0,47909.0,47027.0,47027.0,3124100
2015-10-23,47597.0,48837.0,47502.0,47774.0,3592300
2015-10-26,47209.0,47875.0,47105.0,47607.0,2451400
2015-10-27,47043.0,47338.0,46742.0,47205.0,3443800
2015-10-28,46741.0,47441.0,46388.0,47038.0,4085200
2015-10-29,45628.0,46740.0,45628.0,46740.0,3082000
2015-10-30,45869.0,45975.0,45401.0,45628.0,3231400
2015-11-03,48054.0,48054.0,45866.0,45869.0,4603800
2015-11-04,47710.0,49054.0,47441.0,48059.0,3627200
2015-11-05,48047.0,48061.0,47430.0,47712.0,3189000
2015-11-06,46919.0,48046.0,46397.0,48046.0,3091100
2015-11-09,46195.0,47001.0,46057.0,46915.0,2278500
2015-11-10,46179.0,46195.0,45397.0,46195.0,2401800
2015-11-11,47065.0,47231.0,46207.0,46207.0,3071700
2015-11-12,46884.0,47460.0,46696.0,47065.0,3154200
2015-11-13,46517.0,46884.0,46311.0,46884.0,3517200
2015-11-16,46847.0,46905.0,46399.0,46519.0,3144900
2015-11-17,47248.0,47698.0,46848.0,46848.0,3341700
2015-11-18,47436.0,47951.0,47241.0,47241.0,3965500
2015-11-19,48139.0,48227.0,47437.0,47437.0,4069100
2015-11-23,48150.0,48745.0,47988.0,48138.0,3277600
2015-11-24,48284.0,48320.0,47442.0,48143.0,3445700
2015-11-25,46867.0,48270.0,46742.0,48270.0,3976000
2015-11-26,47146.0,47199.0,46867.0,46867.0,2288300
2015-11-27,45873.0,47144.0,45812.0,47144.0,3031900
2015-11-30,45120.0,45931.0,45106.0,45871.0,7164800
2015-12-01,45047.0,45482.0,44775.0,45121.0,4176300
2015-12-02,44915.0,45338.0,44579.0,45046.0,4179400
2015-12-03,46393.0,47142.0,44923.0,44923.0,4421500
2015-12-04,45361.0,46385.0,45023.0,46385.0,3520900
2015-12-07,45223.0,46157.0,45217.0,45361.0,2853300
2015-12-08,44443.0,45233.0,44232.0,45223.0,3203200
2015-12-09,46108.0,46438.0,44444.0,44444.0,4446400
2015-12-10,45631.0,46323.0,45351.0,46084.0,3638300
2015-12-11,45263.0,45981.0,45068.0,45630.0,3281900
2015-12-14,44747.0,45258.0,44531.0,45258.0,2481600
2015-12-15,44872.0,45423.0,44748.0,44748.0,2558500
2015-12-16,45016.0,45099.0,44095.0,44868.0,3324300
2015-12-17,45261.0,46251.0,45016.0,45016.0,3028800
2015-12-18,43911.0,45249.0,43690.0,45249.0,4564700
2015-12-21,43200.0,44223.0,43196.0,43912.0,3452900
2015-12-22,43470.0,43632.0,43137.0,43208.0,2577000
2015-12-23,44015.0,44233.0,43479.0,43479.0,2501300
2015-12-28,43764.0,44087.0,43709.0,44016.0,1793200
2015-12-29,43654.0,44042.0,43523.0,43781.0,1675900
2015-12-30,43350.0,43662.0,43217.0,43653.0,2679200
2016-01-04,42141.0,43349.0,42125.0,43349.0,2976300
2016-01-05,42419.0,42534.0,42137.0,42139.0,2557200
2016-01-06,41773.0,42410.0,41590.0,42410.0,3935900
2016-01-07,40695.0,41772.0,40695.0,41772.0,4032300
2016-01-08,40612.0,41218.0,40463.0,40695.0,3221600
2016-01-11,39950.0,40974.0,39924.0,40612.0,3086400
2016-01-12,39514.0,40261.0,39426.0,39955.0,3383700
2016-01-13,38944.0,40050.0,38822.0,39518.0,3569600
2016-01-14,39500.0,39502.0,38459.0,38944.0,3868600
2016-01-15,38569.0,39494.0,37986.0,39494.0,4076400
2016-01-18,37937.0,38633.0,37937.0,38572.0,2161200
2016-01-19,38057.0,38857.0,37941.0,37941.0,3044900
2016-01-20,37645.0,38056.0,37046.0,38056.0,3958400
2016-01-21,37717.0,38079.0,37495.0,37647.0,3773600
2016-01-22,38031.0,38444.0,37737.0,37737.0,4197500
2016-01-26,37497.0,38031.0,37112.0,38031.0,3607000
2016-01-27,38376.0,38766.0,37402.0,37501.0,4648600
2016-01-28,38630.0,39100.0,37996.0,38376.0,4464600
2016-01-29,40406.0,40406.0,38635.0,38635.0,5475700
2016-02-01,40570.0,40570.0,39738.0,40397.0,3661700
2016-02-02,38596.0,40564.0,38596.0,40564.0,4425300
2016-02-03,39589.0,39726.0,38597.0,38597.0,4238100
2016-02-04,40822.0,41444.0,39589.0,39589.0,5388500
2016-02-05,40592.0,41249.0,40566.0,40812.0,3669000
2016-02-10,40377.0,40592.0,39960.0,40592.0,3700000
2016-02-11,39318.0,40370.0,38928.0,40370.0,3794000
2016-02-12,39808.0,39901.0,39324.0,39324.0,3327800
2016-02-15,40093.0,40671.0,39808.0,39808.0,1694300
2016-02-16,40948.0,41206.0,40074.0,40093.0,3921300
2016-02-17,41631.0,42436.0,40958.0,40958.0,5307100
2016-02-18,41478.0,41698.0,41183.0,41624.0,3534900
2016-02-19,41543.0,41828.0,41071.0,41477.0,3298700
2016-02-22,43235.0,43345.0,41544.0,41544.0,4508500
2016-02-23,42521.0,43601.0,42359.0,43235.0,3805300
2016-02-24,42085.0,42521.0,41211.0,42521.0,3522700
2016-02-25,41888.0,42327.0,41442.0,42084.0,4046700
2016-02-26,41593.0,42495.0,41417.0,41889.0,3274600
2016-02-29,42794.0,43053.0,41599.0,41599.0,4473500
2016-03-01,44122.0,44181.0,42795.0,42795.0,4610100
2016-03-02,44893.0,44983.0,43841.0,44122.0,5009600
2016-03-03,47193.0,47375.0,44900.0,44900.0,9031000
2016-03-04,49085.0,50024.0,47194.0,47194.0,10284300
2016-03-07,49246.0,49639.0,48746.0,49089.0,5720600
2016-03-08,49102.0,49914.0,48847.0,49244.0,7150500
2016-03-09,48665.0,50001.0,48623.0,49102.0,6230600
2016-03-10,49571.0,49974.0,47922.0,48667.0,7467200
2016-03-11,49639.0,50038.0,49156.0,49574.0,6002200
2016-03-14,48867.0,50166.0,48757.0,49639.0,4801100
2016-03-15,47130.0,48866.0,46684.0,48866.0,5502200
2016-03-16,47763.0,47814.0,46521.0,47130.0,5111000
2016-03-17,50914.0,51268.0,47770.0,47770.0,7245100
2016-03-18,50815.0,51308.0,50202.0,50915.0,5448400
2016-03-21,51172.0,51370.0,50765.0,50816.0,3708500
2016-03-22,51010.0,51215.0,50812.0,51170.0,3896600
2016-03-23,49690.0,51005.0,49491.0,51005.0,3638700
2016-03-24,49657.0,49686.0,48778.0,49686.0,3688400
2016-03-28,50838.0,51149.0,49687.0,49687.0,3515800
2016-03-29,51155.0,51765.0,50387.0,50839.0,4320900
2016-03-30,51249.0,52262.0,50900.0,51155.0,4730600
2016-03-31,50055.0,51248.0,49642.0,51248.0,4251900
2016-04-01,50562.0,50768.0,49361.0,50054.0,3890600
2016-04-04,48780.0,50556.0,48600.0,50556.0,3556500
2016-04-05,49054.0,49629.0,48149.0,48778.0,3546100
2016-04-06,48096.0,49054.0,47874.0,49054.0,3810000
2016-04-07,48513.0,48940.0,48099.0,48099.0,3059900
2016-04-08,50293.0,50486.0,48517.0,48517.0,5047700
2016-04-11,50165.0,51089.0,50078.0,50303.0,4050700
2016-04-12,52002.0,52327.0,50166.0,50166.0,5146900
2016-04-13,53150.0,53844.0,52010.0,52010.0,6376500
2016-04-14,52411.0,53699.0,52242.0,53150.0,5492100
2016-04-15,53228.0,53390.0,52414.0,52414.0,5047800
2016-04-18,52894.0,53479.0,52305.0,53229.0,4385600
2016-04-19,53710.0,54054.0,52894.0,52894.0,5033900
2016-04-20,53631.0,53857.0,53149.0,53711.0,4554100
2016-04-22,52908.0,53630.0,52629.0,53630.0,4259400
2016-04-25,51862.0,52949.0,51748.0,52911.0,3693200
2016-04-26,53083.0,53108.0,51838.0,51867.0,3749400
2016-04-27,54478.0,54560.0,53094.0,53094.0,4897900
2016-04-28,54312.0,54978.0,53963.0,54475.0,4413500
2016-04-29,53911.0,54705.0,53592.0,54317.0,4898400
2016-05-02,53562.0,54113.0,53265.0,53910.0,3286100
2016-05-03,52260.0,53557.0,52260.0,53557.0,3892400
2016-05-04,52553.0,52672.0,51931.0,52253.0,4263800
2016-05-05,51671.0,53071.0,51311.0,52569.0,3653100
2016-05-06,51718.0,52159.0,51204.0,51671.0,3296100
2016-05-09,50990.0,51717.0,49908.0,51717.0,4938400
2016-05-10,53071.0,53071.0,50994.0,50994.0,4079200
2016-05-11,52764.0,53976.0,52736.0,53072.0,4350000
2016-05-12,53241.0,53703.0,52424.0,52765.0,4630400
2016-05-13,51804.0,53250.0,51366.0,53236.0,4314300
2016-05-16,51803.0,52305.0,51585.0,51803.0,3529500
2016-05-17,50839.0,51946.0,50689.0,51795.0,3871100
2016-05-18,50562.0,51373.0,50301.0,50836.0,4072500
2016-05-19,50133.0,50556.0,49588.0,50556.0,3905500
2016-05-20,49723.0,50822.0,49723.0,50133.0,3254500
2016-05-23,49330.0,49709.0,48695.0,49709.0,3412800
2016-05-24,49345.0,50002.0,49153.0,49330.0,3138900
2016-05-25,49483.0,50357.0,49347.0,49347.0,3472600
2016-05-27,49051.0,49805.0,48869.0,49481.0,2711800
2016-05-30,48964.0,49203.0,48799.0,49051.0,1169200
2016-05-31,48472.0,49269.0,48292.0,48963.0,5802800
2016-06-01,49013.0,49057.0,48200.0,48468.0,3290000
2016-06-02,49887.0,49906.0,48781.0,49008.0,3525800
2016-06-03,50619.0,50634.0,49888.0,49888.0,3329400
2016-06-06,50432.0,50924.0,50097.0,50627.0,3111900
2016-06-07,50488.0,50641.0,50005.0,50432.0,2958800
2016-06-08,51629.0,51812.0,50490.0,50490.0,4206400
2016-06-09,51118.0,51633.0,50832.0,51633.0,3213200
2016-06-10,49422.0,51117.0,49421.0,51117.0,2977400
2016-06-13,49661.0,49764.0,48804.0,49419.0,2630500
2016-06-14,48648.0,49894.0,48216.0,49662.0,3885000
2016-06-15,48915.0,49415.0,48324.0,48649.0,5009800
2016-06-16,49412.0,49412.0,48067.0,48901.0,3887200
2016-06-17,49534.0,50191.0,49405.0,49409.0,4248900
2016-06-20,50329.0,50782.0,49539.0,49539.0,3487000
2016-06-21,50838.0,50870.0,49678.0,50326.0,3349200
2016-06-22,50156.0,51239.0,50060.0,50835.0,3632900
2016-06-23,51560.0,51673.0,50161.0,50161.0,3166800
2016-06-24,50105.0,51561.0,49544.0,51561.0,4139100
2016-06-27,49246.0,50162.0,48954.0,50106.0,3228500
2016-06-28,50007.0,50301.0,49252.0,49252.0,3406400
2016-06-29,51002.0,51229.0,50009.0,50009.0,3970100
2016-06-30,51527.0,51619.0,50585.0,51001.0,4377800
2016-07-01,52233.0,52346.0,51411.0,51540.0,4116100
2016-07-04,52569.0,52918.0,52241.0,52241.0,2081800
2016-07-05,51842.0,52565.0,51510.0,52565.0,3121400
2016-07-06,51902.0,51909.0,50825.0,51842.0,3277000
2016-07-07,52015.0,52719.0,51888.0,51902.0,3712200
2016-07-08,53141.0,53166.0,52020.0,52020.0,2995500
2016-07-11,53960.0,54021.0,53143.0,53143.0,3206300
2016-07-12,54256.0,54746.0,53961.0,53961.0,3878700
2016-07-13,54598.0,54647.0,53733.0,54256.0,4037100
2016-07-14,55481.0,55634.0,54601.0,54601.0,4408500
2016-07-15,55578.0,55649.0,55233.0,55482.0,3684500
2016-07-18,56484.0,56509.0,55355.0,55573.0,3984500
2016-07-19,56698.0,56698.0,56246.0,56487.0,3794000
2016-07-20,56578.0,56927.0,56221.0,56699.0,3865800
2016-07-21,56641.0,56906.0,56233.0,56578.0,3486900
2016-07-22,57002.0,57171.0,56518.0,56641.0,2912000
2016-07-25,56873.0,57205.0,56398.0,57006.0,3126900
2016-07-26,56783.0,57309.0,56708.0,56876.0,3351800
2016-07-27,56853.0,57380.0,56788.0,56788.0,3795700
2016-07-28,56667.0,56853.0,55993.0,56853.0,3912600
2016-07-29,57308.0,57474.0,56340.0,56664.0,4416500
2016-08-01,56756.0,57729.0,56676.0,57309.0,4088000
2016-08-02,56162.0,56974.0,55696.0,56756.0,3857700
2016-08-03,57077.0,57101.0,55788.0,56157.0,4058600
2016-08-04,57594.0,58030.0,57076.0,57076.0,4192000
2016-08-05,57661.0,57951.0,57290.0,57609.0,3354600
2016-08-08,57635.0,57917.0,57504.0,57655.0,3153800
2016-08-09,57689.0,58095.0,57615.0,57637.0,3049900
2016-08-10,56920.0,57953.0,56735.0,57690.0,3510600
2016-08-11,58300.0,58308.0,56923.0,56925.0,3905700
2016-08-12,58298.0,58753.0,57987.0,58300.0,3811800
2016-08-15,59146.0,59324.0,58316.0,58316.0,3487200
2016-08-16,58855.0,59187.0,58589.0,59144.0,3874400
2016-08-17,59324.0,59324.0,58081.0,58847.0,4179800
2016-08-18,59166.0,59418.0,58829.0,59324.0,3608700
2016-08-19,59099.0,59240.0,58599.0,59158.0,2661700
2016-08-22,57781.0,59099.0,57631.0,59080.0,3133500
2016-08-23,58020.0,58596.0,57781.0,57781.0,3635900
2016-08-24,57718.0,58332.0,57456.0,58019.0,3221400
2016-08-25,57722.0,58124.0,57639.0,57718.0,2974200
2016-08-26,57716.0,58655.0,57259.0,57725.0,3611600
2016-08-29,58610.0,58957.0,57642.0,57717.0,2759700
2016-08-30,58575.0,58882.0,58293.0,58610.0,2729400
2016-08-31,57901.0,58910.0,57506.0,58580.0,4077700
2016-09-01,58236.0,58417.0,57638.0,57901.0,3687600
2016-09-02,59616.0,59655.0,58241.0,58241.0,3771500
2016-09-05,59566.0,59986.0,59402.0,59616.0,1824900
2016-09-06,60129.0,60129.0,59182.0,59566.0,3150500
2016-09-08,60232.0,60310.0,59743.0,60129.0,3843900
2016-09-09,58000.0,60220.0,57961.0,60220.0,3992900
2016-09-12,58586.0,58595.0,57511.0,57998.0,3529200
2016-09-13,56821.0,58580.0,56459.0,58580.0,4377800
2016-09-14,57059.0,57342.0,56694.0,56812.0,3329100
2016-09-15,57909.0,58127.0,57068.0,57068.0,2812000
2016-09-16,57080.0,57909.0,56794.0,57909.0,3710700
2016-09-19,57350.0,58025.0,57083.0,57083.0,2691100
2016-09-20,57736.0,57902.0,57356.0,57356.0,3001000
2016-09-21,58394.0,58575.0,57326.0,57736.0,3889700
2016-09-22,58994.0,59462.0,58408.0,58408.0,3365300
2016-09-23,58697.0,59131.0,58409.0,58992.0,2809900
2016-09-26,58054.0,58697.0,57904.0,58697.0,2108800
2016-09-27,58382.0,58490.0,57411.0,58066.0,2953400
2016-09-28,59356.0,59415.0,58353.0,58383.0,3233400
2016-09-29,58351.0,59621.0,58292.0,59346.0,3200300
2016-09-30,58367.0,58900.0,58271.0,58350.0,2858200
2016-10-03,59461.0,59549.0,58367.0,58370.0,2774100
2016-10-04,59339.0,59580.0,58892.0,59461.0,3894600
2016-10-05,60254.0,60477.0,59340.0,59340.0,3378900
2016-10-06,60644.0,60724.0,60070.0,60254.0,3507200
2016-10-07,61109.0,61275.0,60479.0,60645.0,4243800
2016-10-10,61668.0,61756.0,61130.0,61130.0,2936900
2016-10-11,61022.0,61668.0,60885.0,61668.0,3568000
2016-10-13,61119.0,61329.0,60243.0,61020.0,4952700
2016-10-14,61767.0,62039.0,61120.0,61120.0,3691200
2016-10-17,62696.0,62696.0,61719.0,61768.0,3340700
2016-10-18,63782.0,63937.0,62701.0,62701.0,4390300
2016-10-19,63506.0,64089.0,63309.0,63784.0,3614000
2016-10-20,63838.0,63927.0,62729.0,63495.0,3421500
2016-10-21,64108.0,64372.0,63379.0,63838.0,3662900
